0,HOW TO BOOK SPORTS HALLS,*,*,Department of Sports Activities - Fill out and approve the hall reservation form.,sportsactivity.aiml
0,WHAT IS THE PROCEDURE FOR ENROLLING IN SUMMER SEMESTER TRAINING COURSES,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,HOW CAN I APPLY FOR TRAINING OPPORTUNITIES IN THE SUMMER SEMESTER,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,ARE SUMMER SEMESTER TRAINING COURSES AVAILABLE FOR REGISTRATION,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,CAN YOU PROVIDE INFORMATION ABOUT SUMMER SEMESTER TRAINING OPTIONS,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,WHAT ARE THE OPPORTUNITIES FOR TRAINING IN THE SUMMER SEMESTER,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,IS THERE A SPECIFIC PORTAL FOR ENROLLING IN SUMMER SEMESTER TRAINING PROGRAMS,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,HOW CAN I PARTICIPATE IN SUMMER SEMESTER TRAINING WORKSHOPS,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,WHERE CAN I FIND INFORMATION ABOUT SUMMER SEMESTER TRAINING COURSES,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,CAN YOU GUIDE ME ON JOINING TRAINING SESSIONS IN THE SUMMER SEMESTER,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,ARE SUMMER SEMESTER TRAINING OPPORTUNITIES OPEN TO ALL STUDENTS,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,IS THERE A DEADLINE FOR ENROLLING IN SUMMER SEMESTER TRAINING COURSES,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,WHAT ARE THE REQUIREMENTS FOR PARTICIPATING IN SUMMER SEMESTER TRAINING,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,HOW CAN I ACCESS INFORMATION ABOUT SUMMER SEMESTER TRAINING OFFERINGS,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,WHAT TYPES OF TRAINING ARE AVAILABLE IN THE SUMMER SEMESTER,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,CAN I GET INVOLVED IN REMOTE TRAINING DURING THE SUMMER SEMESTER,*,*,<srai>Are there any training courses during the summer semester</srai>,sportsactivity.aiml
0,WHAT ACTIVITIES ARE AVAILABLE WITHIN THE SPORTS ACTIVITY DEPARTMENT,*,*,1. Sports activities for all individual and team games. #Newline        2. Affiliation to the Hashemite University Tour. #Newline        3. Affiliation to the Hassan Youth Award through the award liaison officer at the university. #Newline        4. Participation in the activities of the Ministry of Youth (camps and workshops) Department of Sports Activity.,sportsactivity.aiml
0,WHAT KIND OF SPORTS ACTIVITIES ARE OFFERED AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,CAN YOU TELL ME ABOUT THE SPORTS PROGRAMS AVAILABLE AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,WHAT ARE THE OPTIONS FOR SPORTS INVOLVEMENT AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,HOW CAN I PARTICIPATE IN SPORTS ACTIVITIES AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,ARE THERE OPPORTUNITIES FOR SPORTS ENGAGEMENT ON CAMPUS,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,CAN YOU ELABORATE ON THE SPORTS OPTIONS WITHIN THE UNIVERSITY SPORTS ACTIVITY DEPARTMENT,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,WHAT ARE THE AVAILABLE SPORTS PROGRAMS AND ACTIVITIES AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,HOW CAN I GET INVOLVED IN SPORTS AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,ARE THERE ANY SPORTS EVENTS OR COMPETITIONS AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,CAN YOU PROVIDE INFORMATION ABOUT THE SPORTS DEPARTMENT OFFERINGS,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,WHAT OPTIONS DO STUDENTS HAVE FOR SPORTS ENGAGEMENT ON CAMPUS,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,ARE THERE ANY CLUBS OR TEAMS WITHIN THE SPORTS ACTIVITY DEPARTMENT,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,CAN YOU EXPLAIN THE SPORTS PROGRAMS AVAILABLE AT THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,HOW CAN I JOIN THE SPORTS ACTIVITIES OFFERED BY THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
0,WHAT ARE THE SPORTS OPPORTUNITIES PROVIDED BY THE UNIVERSITY,*,*,<srai>What activities are available within the sports activity department</srai>,sportsactivity.aiml
