0,HOW DO I GET A VISA TO STUDY IN JORDAN,*,*,Through the Kingdom embassies and consulates spread in all countries of the world.,internationalstudents.aiml
0,WHAT IS THE PROCESS FOR OBTAINING A STUDY VISA IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,CAN YOU GUIDE ME ON OBTAINING A STUDY VISA FOR JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,WHAT STEPS SHOULD I FOLLOW TO SECURE A STUDY VISA FOR JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,HOW IS THE VISA APPLICATION PROCESS FOR STUDYING IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,ARE THERE SPECIFIC REQUIREMENTS FOR OBTAINING A STUDY VISA IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,CAN YOU EXPLAIN THE PROCEDURE FOR GETTING A STUDY VISA TO JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE PROTOCOL FOR APPLYING FOR A STUDY VISA IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,HOW CAN I INITIATE THE PROCESS OF OBTAINING A STUDY VISA FOR JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,IS THERE A SPECIFIC EMBASSY OR CONSULATE I SHOULD CONTACT FOR A STUDY VISA IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,CAN YOU PROVIDE INFORMATION ON THE DOCUMENTATION NEEDED FOR A STUDY VISA IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,WHAT ARE THE STEPS FOR OBTAINING A STUDY VISA TO JORDAN THROUGH EMBASSIES?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,HOW DOES THE EMBASSY PROCESS STUDY VISA APPLICATIONS FOR JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE TIMEFRAME FOR OBTAINING A STUDY VISA FOR JORDAN THROUGH EMBASSIES?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,CAN YOU GUIDE ME ON THE VISA APPLICATION STEPS FOR STUDYING IN JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,ARE THERE SPECIFIC EMBASSIES THAT HANDLE STUDY VISA APPLICATIONS FOR JORDAN?,*,*,<srai>How do I get a visa to study in Jordan</srai>,internationalstudents.aiml
0,WHAT ARE THE PROCEDURES FOR RESIDENCY IN JORDAN,*,*,Upon coming to Jordan#Comma the student is granted a temporary residence permit for a period of one month#Comma #Newline        so that the student can register and enroll in the university in which he wishes to study#Comma #Newline        and after completing the registration procedures and during the period of the temporary residence permit mentioned above#Comma#Newline        the student must visit the nearest security center (police) to determine his place of residence#Comma #Newline        and then the student must prepare the required documents#Comma which are#Newline         Passport#Comma student proof from the Admission and Registration Unit#Comma #Newline         old residence card in case of residence renewal#Comma #Newline         exit and re-entry visa for students who hold a travel document#Comma #Newline         and submit it to the International Students Division at#Newline         the Deanship of Student Affairs at the Hashemite University to start the procedures for obtaining annual residency.,internationalstudents.aiml
0,HOW CAN I OBTAIN RESIDENCY IN JORDAN AS A STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,CAN YOU GUIDE ME ON THE STEPS FOR OBTAINING RESIDENCY IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE PROCESS FOR GETTING RESIDENCY IN JORDAN AS AN INTERNATIONAL STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,HOW DO I APPLY FOR RESIDENCY IN JORDAN AS A NEW STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,ARE THERE SPECIFIC REQUIREMENTS FOR OBTAINING RESIDENCY IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,WHAT DOCUMENTATION IS NEEDED FOR THE RESIDENCY PROCESS IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,CAN YOU EXPLAIN THE RESIDENCY APPLICATION PROCEDURE FOR STUDENTS IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,HOW LONG DOES IT TAKE TO OBTAIN RESIDENCY IN JORDAN AS A STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,IS THERE A SPECIFIC OFFICE OR DEPARTMENT I SHOULD VISIT FOR RESIDENCY IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,WHAT STEPS SHOULD I FOLLOW TO SECURE RESIDENCY IN JORDAN AS A STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,CAN YOU PROVIDE INFORMATION ON THE RESIDENCY CARD RENEWAL PROCESS IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,HOW DOES THE RESIDENCY PROCESS WORK FOR INTERNATIONAL STUDENTS IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE TIMEFRAME FOR OBTAINING RESIDENCY IN JORDAN AFTER ARRIVING?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,ARE THERE SPECIFIC RESIDENCY RULES FOR STUDENTS STUDYING IN JORDAN?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,HOW CAN I START THE PROCESS OF OBTAINING RESIDENCY IN JORDAN AS A STUDENT?,*,*,<srai>What are the procedures for residency in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE COST OF LIVING IN JORDAN,*,*,The monthly living costs depend on the personal requirements of each individual#Comma#Newline        as they vary from one individual to another#Comma #Newline        but the average basic living cost for the student is: #Newline        Housing costs from 150-200 Jordanian dinars.#Newline        Living costs from 100-150 Jordanian dinars.#Newline        Transportation costs from 40-60 Jordanian dinars.,internationalstudents.aiml
0,WHAT ARE THE LIVING EXPENSES IN JORDAN FOR STUDENTS?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,CAN YOU PROVIDE INFORMATION ON THE AVERAGE MONTHLY LIVING COSTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,HOW MUCH DOES IT COST TO LIVE IN JORDAN ON A MONTHLY BASIS?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,ARE THERE SPECIFIC ESTIMATES FOR HOUSING COSTS IN JORDAN FOR STUDENTS?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE AVERAGE COST OF LIVING FOR STUDENTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,CAN YOU GUIDE ME ON THE LIVING EXPENSES FOR STUDENTS STUDYING IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,HOW MUCH SHOULD I BUDGET FOR LIVING COSTS IN JORDAN AS A STUDENT?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,ARE THERE VARIATIONS IN LIVING COSTS FOR STUDENTS IN DIFFERENT CITIES OF JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,WHAT FACTORS INFLUENCE THE COST OF LIVING FOR STUDENTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,CAN YOU BREAK DOWN THE COMPONENTS OF LIVING EXPENSES FOR STUDENTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,HOW MUCH SHOULD I ALLOCATE FOR HOUSING IF I'M STUDYING IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,WHAT IS THE AVERAGE MONTHLY TRANSPORTATION COST FOR STUDENTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
0,CAN YOU PROVIDE ESTIMATES FOR LIVING AND TRANSPORTATION COSTS IN JORDAN?,*,*,<srai>What is the cost of living in Jordan</srai>,internationalstudents.aiml
